OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200444,6/8/2024,C79508,Printer,1,135,585 Main St,Online,Shipped,TRK61882353,6,FREESHIP,Instagram,135
ORD200445,3/23/2024,C94569,Phone,1,487,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487
ORD200446,10/18/2023,C89592,Laptop,5,510,262 Main St,Online,Delivered,TRK49442402,6,FREESHIP,Instagram,2548
ORD200447,4/7/2024,C48207,Printer,2,417,356 Main St,Cash,Returned,TRK45355655,2,N/A,Facebook,834
ORD200448,9/4/2023,C16776,Laptop,2,160,854 Main St,Cash,Pending,TRK12860600,4,SAVE10,Instagram,320
ORD200449,8/26/2024,C91518,Tablet,3,253,286 Main St,Online,Pending,TRK48688724,3,N/A,Instagram,759
ORD200450,1/15/2024,C36408,Monitor,5,615,160 Main St,Gift Card,Returned,TRK94023253,10,WINTER15,Instagram,3076
ORD200451,4/1/2023,C14837,Monitor,1,183,647 Main St,Debit Card,Cancelled,TRK17501136,6,SAVE10,Email,183
ORD200452,7/23/2023,C36467,Printer,1,76,581 Main St,Cash,Pending,TRK20863987,5,SAVE10,Google,76
ORD200453,5/2/2025,C15017,Tablet,1,676,492 Main St,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,676
ORD200454,11/27/2024,C54759,Laptop,1,109,686 Main St,Debit Card,Cancelled,TRK75583042,5,FREESHIP,Google,109
ORD200455,3/26/2024,C58341,Phone,1,640,874 Main St,Debit Card,Pending,TRK32856728,2,SAVE10,Referral,640
ORD200456,6/26/2023,C94479,Desk,5,63,259 Main St,Credit Card,Shipped,TRK69089975,9,SAVE10,Facebook,314
ORD200457,5/25/2025,C50236,Desk,4,616,545 Main St,Online,Returned,TRK67692578,4,WINTER15,Instagram,2463
ORD200458,7/2/2024,C31412,Monitor,4,511,196 Main St,Credit Card,Returned,TRK61946127,7,WINTER15,Email,2042
ORD200459,7/24/2024,C90142,Desk,1,334,433 Main St,Credit Card,Returned,TRK39717191,2,N/A,Instagram,334
ORD200460,10/6/2024,C83548,Laptop,1,144,474 Main St,Cash,Returned,TRK93822942,2,WINTER15,Referral,144
ORD200461,6/8/2024,C29697,Tablet,1,402,407 Main St,Credit Card,Shipped,TRK47776482,5,FREESHIP,Google,402
ORD200462,3/31/2025,C22991,Phone,1,253,731 Main St,Online,Cancelled,TRK32796086,1,N/A,Referral,253
ORD200463,5/26/2023,C25276,Laptop,5,663,214 Main St,Debit Card,Shipped,TRK14011732,9,SAVE10,Instagram,3314
ORD200464,3/14/2023,C39176,Tablet,4,434,739 Main St,Online,Cancelled,TRK71418686,6,FREESHIP,Google,1738
ORD200465,2/26/2024,C58773,Printer,5,513,391 Main St,Gift Card,Cancelled,TRK65438300,8,N/A,Google,2567
ORD200466,7/18/2023,C37412,Phone,1,432,895 Main St,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,432
ORD200467,8/30/2024,C36492,Desk,1,46,572 Main St,Cash,Cancelled,TRK44350440,2,WINTER15,Email,46
ORD200468,6/21/2025,C90110,Phone,1,418,998 Main St,Credit Card,Delivered,TRK60203957,5,FREESHIP,Email,418
ORD200469,11/26/2023,C13877,Chair,5,677,893 Main St,Cash,Cancelled,TRK17254691,5,N/A,Facebook,3385
ORD200470,9/29/2023,C25149,Tablet,4,264,672 Main St,Cash,Shipped,TRK33538608,5,SAVE10,Email,1054
ORD200471,4/19/2025,C52717,Desk,5,551,395 Main St,Online,Cancelled,TRK27625571,7,FREESHIP,Referral,2756
ORD200472,1/6/2023,C60029,Chair,3,508,796 Main St,Credit Card,Cancelled,TRK86461316,8,FREESHIP,Referral,1524
ORD200473,2/25/2025,C28552,Chair,2,15,449 Main St,Online,Shipped,TRK71597160,4,N/A,Facebook,30
ORD200474,11/15/2023,C72293,Printer,3,229,398 Main St,Credit Card,Shipped,TRK84378003,6,SAVE10,Referral,688
ORD200475,4/19/2025,C29844,Tablet,2,439,363 Main St,Cash,Cancelled,TRK91642337,3,SAVE10,Facebook,877
ORD200476,1/15/2024,C77872,Phone,2,514,867 Main St,Online,Returned,TRK19292184,4,FREESHIP,Referral,1027
ORD200477,3/5/2025,C56564,Phone,2,254,481 Main St,Online,Shipped,TRK13166044,5,SAVE10,Google,507
ORD200478,11/1/2024,C16758,Tablet,3,63,914 Main St,Gift Card,Shipped,TRK88544431,6,FREESHIP,Referral,188
ORD200479,2/18/2023,C87011,Monitor,4,25,943 Main St,Credit Card,Pending,TRK21429162,8,N/A,Google,101
ORD200480,6/16/2023,C21147,Chair,1,335,126 Main St,Debit Card,Pending,TRK93171043,6,FREESHIP,Referral,335
ORD200481,4/23/2023,C94568,Laptop,4,485,317 Main St,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,1939
ORD200482,3/2/2025,C35852,Monitor,3,381,989 Main St,Online,Pending,TRK22302049,6,N/A,Instagram,1144
ORD200483,1/18/2023,C66462,Phone,5,348,982 Main St,Cash,Pending,TRK52743700,6,WINTER15,Google,1740
ORD200484,5/29/2024,C29092,Chair,4,15,767 Main St,Cash,Cancelled,TRK90455340,6,N/A,Facebook,60
ORD200485,8/1/2023,C46651,Chair,3,405,764 Main St,Cash,Shipped,TRK67679195,6,SAVE10,Instagram,1214
ORD200486,2/3/2023,C88981,Printer,4,611,558 Main St,Cash,Shipped,TRK75267873,5,SAVE10,Referral,2445
ORD200487,3/9/2023,C40136,Printer,3,347,211 Main St,Credit Card,Pending,TRK92924852,3,SAVE10,Google,1040
ORD200488,12/5/2024,C81573,Chair,1,37,556 Main St,Online,Cancelled,TRK96522994,1,WINTER15,Email,37
ORD200489,9/5/2023,C11940,Tablet,3,149,589 Main St,Gift Card,Cancelled,TRK85466461,7,WINTER15,Email,448
ORD200490,7/22/2024,C50097,Chair,5,468,539 Main St,Online,Cancelled,TRK62785150,10,N/A,Facebook,2339
ORD200491,1/5/2023,C98168,Phone,5,421,481 Main St,Cash,Pending,TRK56423359,5,WINTER15,Facebook,2104
ORD200492,10/25/2023,C39074,Laptop,5,607,103 Main St,Debit Card,Shipped,TRK13027036,6,SAVE10,Instagram,3033
ORD200493,1/28/2025,C84908,Phone,1,420,372 Main St,Credit Card,Pending,TRK64135970,4,FREESHIP,Facebook,420
ORD200494,7/19/2023,C64516,Laptop,3,506,459 Main St,Debit Card,Pending,TRK63920573,3,FREESHIP,Referral,1517
ORD200495,6/5/2025,C63827,Phone,4,494,947 Main St,Debit Card,Pending,TRK35730581,6,SAVE10,Facebook,1975
ORD200496,3/14/2025,C93618,Printer,3,201,249 Main St,Online,Cancelled,TRK66129326,3,SAVE10,Google,604
ORD200497,10/24/2024,C93948,Printer,3,112,454 Main St,Gift Card,Shipped,TRK77358113,6,N/A,Google,337
ORD200498,7/12/2023,C73961,Tablet,4,133,306 Main St,Cash,Returned,TRK32607173,8,WINTER15,Instagram,530
ORD200499,4/6/2023,C18138,Printer,3,539,520 Main St,Credit Card,Shipped,TRK20289483,4,SAVE10,Facebook,1618
ORD200500,4/7/2024,C79475,Laptop,5,509,169 Main St,Cash,Returned,TRK42168516,8,WINTER15,Facebook,2543
ORD200501,2/4/2024,C88546,Desk,4,203,226 Main St,Credit Card,Pending,TRK19867754,7,SAVE10,Referral,814
ORD200502,5/20/2023,C69332,Monitor,3,565,745 Main St,Debit Card,Returned,TRK65718848,7,SAVE10,Email,1696
ORD200503,8/31/2023,C64554,Tablet,3,137,498 Main St,Online,Pending,TRK95384568,4,FREESHIP,Facebook,411
ORD200504,6/11/2025,C11676,Monitor,2,465,805 Main St,Online,Cancelled,TRK35726395,2,WINTER15,Instagram,929
ORD200505,6/11/2023,C36014,Printer,2,435,558 Main St,Online,Shipped,TRK97246526,7,N/A,Email,870
ORD200506,7/25/2023,C23279,Monitor,2,44,696 Main St,Cash,Returned,TRK58039693,4,WINTER15,Instagram,87
ORD200507,7/5/2023,C86481,Phone,1,172,546 Main St,Credit Card,Pending,TRK87513944,5,WINTER15,Email,172
ORD200508,5/14/2025,C39550,Phone,1,558,976 Main St,Online,Delivered,TRK24120267,1,N/A,Referral,558
ORD200509,2/15/2023,C68937,Laptop,2,425,560 Main St,Cash,Returned,TRK31908657,2,WINTER15,Google,850
ORD200510,12/16/2024,C72533,Printer,1,377,389 Main St,Debit Card,Delivered,TRK51288986,5,SAVE10,Email,377
ORD200511,3/15/2024,C11415,Monitor,5,575,267 Main St,Cash,Delivered,TRK65061457,7,WINTER15,Email,2876
ORD200512,9/27/2024,C14114,Desk,3,568,856 Main St,Online,Pending,TRK63290700,3,FREESHIP,Instagram,1704
ORD200513,2/9/2025,C64128,Tablet,3,95,533 Main St,Gift Card,Shipped,TRK37053575,8,N/A,Referral,285
ORD200514,4/16/2023,C15629,Printer,3,304,492 Main St,Gift Card,Shipped,TRK64926044,3,WINTER15,Instagram,912
ORD200515,3/14/2023,C67561,Phone,3,554,160 Main St,Gift Card,Shipped,TRK75900717,4,FREESHIP,Facebook,1661
ORD200516,4/7/2024,C47022,Monitor,3,167,208 Main St,Cash,Returned,TRK28855040,8,N/A,Facebook,501
ORD200517,4/9/2024,C55205,Tablet,4,198,943 Main St,Cash,Cancelled,TRK88141634,7,FREESHIP,Google,793
ORD200518,6/13/2025,C30686,Printer,4,404,319 Main St,Online,Pending,TRK59807273,9,SAVE10,Referral,1614
ORD200519,5/10/2025,C71797,Laptop,4,464,941 Main St,Debit Card,Returned,TRK66010667,5,SAVE10,Email,1857
ORD200520,3/10/2023,C66332,Monitor,3,636,959 Main St,Cash,Returned,TRK27063398,5,N/A,Referral,1908
ORD200521,2/25/2024,C82318,Phone,1,528,991 Main St,Credit Card,Shipped,TRK37534165,2,N/A,Facebook,528
ORD200522,4/20/2024,C66254,Chair,1,515,740 Main St,Gift Card,Cancelled,TRK82843861,1,FREESHIP,Email,515
ORD200523,2/18/2025,C65083,Desk,4,658,652 Main St,Credit Card,Returned,TRK60937148,6,WINTER15,Google,2631
ORD200524,10/25/2023,C44778,Phone,1,153,103 Main St,Credit Card,Returned,TRK92617366,4,N/A,Referral,153
ORD200525,12/3/2023,C54499,Monitor,1,668,160 Main St,Debit Card,Shipped,TRK18061555,1,SAVE10,Email,668
ORD200526,2/29/2024,C91201,Desk,2,47,837 Main St,Cash,Returned,TRK63526023,7,WINTER15,Google,93
ORD200527,8/19/2024,C27202,Chair,5,653,967 Main St,Credit Card,Cancelled,TRK75406128,10,SAVE10,Referral,3267
ORD200528,2/26/2025,C32011,Chair,1,629,686 Main St,Credit Card,Returned,TRK70997744,2,SAVE10,Referral,629
ORD200529,4/7/2024,C21181,Tablet,2,675,938 Main St,Cash,Pending,TRK50363421,4,FREESHIP,Google,1350
ORD200530,7/18/2024,C98450,Chair,4,89,613 Main St,Online,Pending,TRK14809530,9,N/A,Google,358
ORD200531,7/2/2024,C64502,Desk,5,320,722 Main St,Gift Card,Delivered,TRK14914388,6,N/A,Referral,1600
ORD200532,5/3/2025,C47365,Laptop,2,41,369 Main St,Online,Delivered,TRK42207882,7,N/A,Email,82
ORD200533,3/5/2023,C66349,Desk,1,566,715 Main St,Gift Card,Returned,TRK63550793,1,FREESHIP,Facebook,566
ORD200534,6/6/2024,C73289,Chair,3,649,906 Main St,Debit Card,Cancelled,TRK70872738,4,SAVE10,Email,1946
ORD200535,7/24/2024,C48649,Monitor,3,68,332 Main St,Online,Cancelled,TRK45821445,3,FREESHIP,Email,204
ORD200536,6/9/2024,C18724,Chair,1,616,124 Main St,Cash,Returned,TRK52508861,6,N/A,Email,616
ORD200537,3/23/2025,C68553,Tablet,3,247,385 Main St,Online,Delivered,TRK58218971,4,SAVE10,Facebook,742
ORD200538,5/24/2024,C61280,Phone,3,491,100 Main St,Cash,Shipped,TRK95487711,3,WINTER15,Email,1472
ORD200539,2/18/2025,C53277,Desk,3,532,473 Main St,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,1595
ORD200540,1/29/2024,C87281,Laptop,5,649,852 Main St,Online,Pending,TRK81765057,7,N/A,Referral,3243
ORD200541,8/7/2023,C69009,Printer,5,456,879 Main St,Cash,Pending,TRK61295842,10,N/A,Instagram,2280
ORD200542,11/14/2023,C49726,Tablet,1,18,934 Main St,Cash,Cancelled,TRK20739460,6,FREESHIP,Email,18
ORD200543,3/9/2024,C37531,Desk,5,270,354 Main St,Cash,Shipped,TRK93877673,6,WINTER15,Facebook,1349
ORD200544,3/10/2024,C48713,Printer,5,32,373 Main St,Credit Card,Returned,TRK96334419,5,FREESHIP,Referral,160
ORD200545,12/19/2023,C74138,Monitor,2,98,964 Main St,Cash,Returned,TRK74091695,3,N/A,Instagram,197
ORD200546,3/1/2024,C82399,Monitor,1,159,928 Main St,Credit Card,Returned,TRK77177284,6,WINTER15,Instagram,159
ORD200547,8/20/2023,C40427,Phone,1,614,411 Main St,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,614
ORD200548,1/5/2024,C17103,Printer,3,426,922 Main St,Online,Delivered,TRK64398650,5,WINTER15,Instagram,1278
ORD200549,2/25/2025,C34266,Monitor,4,630,550 Main St,Debit Card,Cancelled,TRK56378197,8,WINTER15,Instagram,2520
ORD200550,10/29/2023,C97485,Laptop,4,229,573 Main St,Cash,Shipped,TRK81794737,4,FREESHIP,Google,916
ORD200551,5/18/2023,C23947,Laptop,1,121,353 Main St,Debit Card,Delivered,TRK74812710,6,WINTER15,Email,121
ORD200552,9/30/2023,C21665,Chair,4,425,560 Main St,Online,Returned,TRK29890761,8,WINTER15,Facebook,1701
ORD200553,8/23/2023,C82550,Phone,2,334,828 Main St,Gift Card,Cancelled,TRK74103758,4,FREESHIP,Referral,668
ORD200554,5/30/2025,C61943,Laptop,2,493,610 Main St,Cash,Returned,TRK66126496,5,FREESHIP,Instagram,986
ORD200555,1/7/2023,C88933,Tablet,1,92,333 Main St,Cash,Shipped,TRK89306964,2,N/A,Facebook,92
ORD200556,1/28/2023,C30923,Laptop,1,654,932 Main St,Gift Card,Pending,TRK82609328,2,SAVE10,Facebook,654
ORD200557,6/29/2023,C56969,Tablet,1,56,130 Main St,Debit Card,Pending,TRK40719215,1,WINTER15,Facebook,56
ORD200558,7/16/2024,C76766,Phone,4,628,485 Main St,Online,Delivered,TRK32052962,6,WINTER15,Instagram,2512
ORD200559,4/15/2024,C22981,Desk,3,157,454 Main St,Debit Card,Cancelled,TRK10115285,7,WINTER15,Email,472
ORD200560,1/31/2023,C33634,Monitor,4,589,524 Main St,Gift Card,Pending,TRK93168008,7,N/A,Email,2355
ORD200561,1/31/2023,C96822,Printer,2,495,198 Main St,Online,Shipped,TRK89180077,2,N/A,Google,990
ORD200562,10/6/2023,C76675,Laptop,3,664,922 Main St,Gift Card,Returned,TRK28043915,6,FREESHIP,Email,1992
ORD200563,12/12/2023,C12039,Laptop,1,133,844 Main St,Debit Card,Returned,TRK68645763,1,SAVE10,Referral,133
ORD200564,4/8/2025,C93309,Desk,5,364,734 Main St,Credit Card,Cancelled,TRK99446987,5,WINTER15,Google,1821
ORD200565,5/14/2023,C62042,Tablet,5,308,214 Main St,Online,Pending,TRK42605492,10,N/A,Facebook,1540
ORD200566,4/18/2024,C83223,Phone,4,163,167 Main St,Cash,Cancelled,TRK54339083,7,FREESHIP,Email,651
ORD200567,9/30/2024,C92575,Chair,5,493,153 Main St,Cash,Shipped,TRK53579227,10,FREESHIP,Email,2465
ORD200568,3/10/2023,C29072,Laptop,2,344,312 Main St,Online,Delivered,TRK72334047,4,N/A,Google,688
ORD200569,3/22/2025,C25783,Desk,5,251,672 Main St,Cash,Shipped,TRK13289741,8,SAVE10,Instagram,1253
ORD200570,12/27/2024,C63727,Desk,2,362,122 Main St,Debit Card,Pending,TRK13611021,2,SAVE10,Instagram,724
ORD200571,11/23/2024,C42365,Tablet,1,214,867 Main St,Gift Card,Returned,TRK39563288,2,WINTER15,Google,214
ORD200572,11/11/2023,C27438,Printer,1,70,341 Main St,Cash,Returned,TRK69125497,4,WINTER15,Facebook,70
ORD200573,1/25/2023,C13205,Chair,5,421,522 Main St,Debit Card,Cancelled,TRK30686578,7,N/A,Instagram,2107
ORD200574,1/24/2024,C29685,Chair,5,385,275 Main St,Credit Card,Pending,TRK97733212,6,FREESHIP,Email,1923
ORD200575,6/7/2023,C74005,Chair,5,448,528 Main St,Gift Card,Returned,TRK61640534,7,SAVE10,Google,2241
ORD200576,5/29/2024,C14457,Laptop,5,79,747 Main St,Cash,Pending,TRK42517811,8,N/A,Facebook,395
ORD200577,1/22/2023,C77046,Tablet,4,185,967 Main St,Online,Returned,TRK44401497,9,WINTER15,Google,742
ORD200578,10/10/2024,C50415,Monitor,5,566,587 Main St,Credit Card,Delivered,TRK41345634,6,SAVE10,Instagram,2830
ORD200579,6/4/2023,C73999,Tablet,2,188,413 Main St,Online,Shipped,TRK67919507,4,WINTER15,Facebook,376
ORD200580,11/14/2023,C71076,Monitor,2,256,340 Main St,Credit Card,Delivered,TRK65148292,4,SAVE10,Instagram,512
ORD200581,11/11/2024,C44674,Laptop,1,627,942 Main St,Online,Delivered,TRK87158684,1,N/A,Referral,627
ORD200582,2/19/2024,C15228,Tablet,3,474,558 Main St,Gift Card,Shipped,TRK33860620,8,WINTER15,Google,1422
ORD200583,6/15/2025,C27072,Chair,3,154,996 Main St,Gift Card,Delivered,TRK29750379,4,N/A,Instagram,463
ORD200584,3/21/2025,C15257,Chair,4,145,626 Main St,Online,Delivered,TRK28779938,6,SAVE10,Google,580
ORD200585,8/20/2023,C91486,Tablet,4,67,907 Main St,Cash,Returned,TRK79617136,8,WINTER15,Google,268
ORD200586,11/10/2024,C17389,Monitor,1,522,905 Main St,Gift Card,Returned,TRK98857880,5,FREESHIP,Referral,522
ORD200587,6/12/2023,C18820,Monitor,5,515,347 Main St,Gift Card,Delivered,TRK91547425,10,FREESHIP,Instagram,2573
ORD200588,12/10/2024,C61849,Monitor,4,578,811 Main St,Credit Card,Delivered,TRK47613918,9,N/A,Google,2311
ORD200589,2/10/2025,C84041,Laptop,2,501,900 Main St,Cash,Delivered,TRK84920444,3,FREESHIP,Referral,1002
ORD200590,9/10/2023,C55757,Printer,2,461,175 Main St,Gift Card,Returned,TRK27356242,4,N/A,Email,922
ORD200591,11/18/2024,C18187,Laptop,1,605,470 Main St,Gift Card,Shipped,TRK50528185,3,FREESHIP,Referral,605
ORD200592,4/23/2024,C42306,Phone,3,204,938 Main St,Online,Returned,TRK15499648,4,N/A,Google,613
ORD200593,8/2/2023,C51024,Monitor,1,490,636 Main St,Gift Card,Shipped,TRK31375086,4,FREESHIP,Facebook,490
ORD200594,2/21/2024,C40140,Phone,5,73,598 Main St,Credit Card,Cancelled,TRK12671989,7,N/A,Email,363
ORD200595,1/10/2025,C72596,Printer,2,385,491 Main St,Online,Pending,TRK83870446,7,SAVE10,Email,770
ORD200596,6/12/2023,C91805,Desk,3,606,653 Main St,Debit Card,Returned,TRK34504030,7,FREESHIP,Facebook,1819
ORD200597,11/25/2024,C40538,Desk,2,212,700 Main St,Gift Card,Cancelled,TRK29821356,4,WINTER15,Email,424
ORD200598,4/26/2024,C60329,Desk,5,495,826 Main St,Credit Card,Pending,TRK59069987,5,N/A,Facebook,2477
ORD200599,6/30/2023,C28740,Chair,3,557,123 Main St,Online,Cancelled,TRK33642221,4,FREESHIP,Facebook,1671
ORD200600,5/26/2023,C87051,Printer,1,72,460 Main St,Gift Card,Cancelled,TRK82056333,1,FREESHIP,Facebook,72
ORD200601,10/2/2023,C12479,Monitor,5,25,529 Main St,Credit Card,Shipped,TRK73935314,10,N/A,Referral,124
ORD200602,3/5/2024,C26223,Tablet,4,26,982 Main St,Online,Pending,TRK64660134,5,SAVE10,Instagram,104
ORD200603,10/4/2024,C99214,Tablet,1,657,800 Main St,Cash,Pending,TRK50900547,4,SAVE10,Google,657
ORD200604,6/22/2025,C49605,Chair,3,33,252 Main St,Debit Card,Delivered,TRK81368481,6,N/A,Facebook,98
ORD200605,5/10/2024,C85018,Monitor,2,229,892 Main St,Debit Card,Shipped,TRK95620066,4,SAVE10,Referral,458
ORD200606,11/6/2024,C96434,Laptop,3,275,783 Main St,Cash,Cancelled,TRK54128886,3,SAVE10,Google,824
ORD200607,5/31/2025,C32956,Printer,4,634,282 Main St,Cash,Shipped,TRK56730647,6,SAVE10,Google,2536
ORD200608,7/24/2024,C41137,Laptop,5,543,788 Main St,Online,Cancelled,TRK73140103,6,SAVE10,Instagram,2716
ORD200609,1/27/2025,C60361,Chair,3,449,809 Main St,Cash,Returned,TRK52732162,5,WINTER15,Referral,1347
ORD200610,6/16/2024,C36688,Desk,5,390,623 Main St,Cash,Returned,TRK83566924,7,FREESHIP,Facebook,1948
ORD200611,4/21/2023,C51811,Desk,1,305,700 Main St,Gift Card,Returned,TRK35720426,3,WINTER15,Referral,305
ORD200612,6/2/2023,C62405,Chair,3,445,339 Main St,Gift Card,Cancelled,TRK82377939,8,N/A,Google,1335
ORD200613,12/19/2024,C77363,Laptop,2,230,154 Main St,Online,Returned,TRK14721763,4,WINTER15,Email,461
ORD200614,3/8/2024,C97218,Phone,1,97,807 Main St,Gift Card,Cancelled,TRK12439827,3,N/A,Referral,97
ORD200615,3/7/2025,C43919,Monitor,5,460,252 Main St,Credit Card,Returned,TRK52632065,10,WINTER15,Facebook,2301
ORD200616,10/17/2024,C57093,Tablet,3,602,984 Main St,Credit Card,Cancelled,TRK73113192,7,SAVE10,Facebook,1805
ORD200617,2/8/2024,C50565,Tablet,3,184,834 Main St,Online,Cancelled,TRK75469057,4,N/A,Referral,553
ORD200618,9/3/2024,C38845,Tablet,1,411,399 Main St,Debit Card,Returned,TRK97981418,5,N/A,Instagram,411
ORD200619,7/16/2024,C84834,Laptop,1,533,764 Main St,Gift Card,Pending,TRK47637374,2,N/A,Referral,533
ORD200620,3/27/2024,C37455,Tablet,3,136,866 Main St,Debit Card,Returned,TRK90136001,8,SAVE10,Referral,409
ORD200621,10/22/2023,C27078,Phone,5,476,146 Main St,Credit Card,Delivered,TRK82685594,7,WINTER15,Google,2380
ORD200622,11/2/2024,C91941,Desk,5,236,128 Main St,Credit Card,Returned,TRK89314307,7,N/A,Facebook,1182
ORD200623,6/16/2023,C25967,Printer,3,396,269 Main St,Gift Card,Cancelled,TRK21330732,4,FREESHIP,Instagram,1188
ORD200624,1/16/2024,C22123,Tablet,5,342,747 Main St,Debit Card,Delivered,TRK88559278,6,N/A,Email,1710
ORD200625,9/24/2023,C45671,Tablet,1,673,519 Main St,Credit Card,Pending,TRK43250279,1,WINTER15,Email,673
ORD200626,3/1/2024,C53334,Tablet,2,657,769 Main St,Online,Shipped,TRK18179773,5,SAVE10,Referral,1315
ORD200627,8/6/2023,C18717,Chair,3,499,879 Main St,Online,Returned,TRK31724421,4,FREESHIP,Email,1496
ORD200628,3/26/2023,C50137,Printer,5,559,861 Main St,Cash,Pending,TRK58568806,8,FREESHIP,Referral,2793
ORD200629,7/7/2023,C51481,Phone,3,20,840 Main St,Online,Pending,TRK91836131,3,N/A,Referral,59
ORD200630,6/23/2023,C99128,Monitor,5,249,140 Main St,Debit Card,Cancelled,TRK33437701,10,N/A,Instagram,1244
ORD200631,8/31/2024,C67260,Chair,3,46,360 Main St,Gift Card,Returned,TRK32426808,5,WINTER15,Referral,138
ORD200632,5/2/2023,C79533,Laptop,5,678,463 Main St,Gift Card,Delivered,TRK38229104,7,WINTER15,Facebook,3391
ORD200633,4/10/2024,C66906,Laptop,5,602,921 Main St,Gift Card,Cancelled,TRK54711422,5,WINTER15,Instagram,3009
ORD200634,4/25/2024,C12818,Printer,2,259,117 Main St,Gift Card,Delivered,TRK31633755,2,WINTER15,Referral,519
ORD200635,12/13/2023,C60384,Chair,3,64,434 Main St,Cash,Returned,TRK40879983,6,N/A,Facebook,191
ORD200636,10/5/2023,C92294,Laptop,4,371,336 Main St,Cash,Cancelled,TRK92080037,7,WINTER15,Facebook,1484
ORD200637,9/29/2024,C66840,Chair,4,306,784 Main St,Gift Card,Shipped,TRK23585765,7,WINTER15,Referral,1225
ORD200638,10/15/2023,C22534,Tablet,4,578,547 Main St,Online,Delivered,TRK76929637,9,WINTER15,Email,2313
ORD200639,1/20/2023,C46509,Chair,1,529,391 Main St,Cash,Cancelled,TRK17415798,5,N/A,Referral,529
ORD200640,2/27/2024,C71680,Chair,2,587,647 Main St,Gift Card,Returned,TRK24241664,6,SAVE10,Referral,1175
ORD200641,6/30/2024,C15063,Printer,4,568,814 Main St,Debit Card,Pending,TRK47386650,9,WINTER15,Google,2270
ORD200642,4/29/2024,C77122,Chair,5,85,527 Main St,Credit Card,Cancelled,TRK10329390,7,FREESHIP,Email,426
ORD200643,8/26/2024,C86524,Laptop,1,438,647 Main St,Cash,Cancelled,TRK75814880,4,SAVE10,Referral,438
ORD200644,11/15/2023,C82990,Chair,2,366,961 Main St,Cash,Shipped,TRK62490506,2,WINTER15,Email,732
ORD200645,1/2/2023,C98761,Laptop,2,150,727 Main St,Credit Card,Cancelled,TRK68574801,4,SAVE10,Facebook,300
ORD200646,10/27/2023,C54409,Chair,4,499,804 Main St,Debit Card,Shipped,TRK43262630,4,SAVE10,Google,1994
ORD200647,4/24/2025,C89674,Desk,3,339,667 Main St,Cash,Returned,TRK67671316,7,FREESHIP,Google,1018
ORD200648,1/18/2025,C45899,Monitor,2,576,182 Main St,Online,Delivered,TRK45902512,3,WINTER15,Referral,1152
ORD200649,12/23/2023,C74499,Monitor,2,643,153 Main St,Debit Card,Returned,TRK32932093,7,FREESHIP,Email,1286
ORD200650,5/18/2023,C81192,Desk,2,372,518 Main St,Gift Card,Delivered,TRK93767278,7,SAVE10,Email,744
ORD200651,11/12/2024,C71473,Chair,3,646,429 Main St,Debit Card,Pending,TRK76931118,5,N/A,Google,1939
ORD200652,6/5/2024,C59338,Chair,5,342,328 Main St,Online,Shipped,TRK94857335,8,FREESHIP,Instagram,1709
ORD200653,2/25/2024,C62661,Printer,3,690,747 Main St,Credit Card,Shipped,TRK12902764,6,WINTER15,Google,2071
ORD200654,6/12/2023,C22101,Tablet,3,382,863 Main St,Debit Card,Returned,TRK25748100,8,N/A,Instagram,1147
ORD200655,3/14/2023,C51404,Chair,2,133,262 Main St,Debit Card,Cancelled,TRK70711522,4,WINTER15,Email,265
ORD200656,1/18/2024,C19384,Monitor,2,189,835 Main St,Gift Card,Shipped,TRK85682500,7,SAVE10,Facebook,378
ORD200657,12/24/2023,C86864,Tablet,4,88,532 Main St,Cash,Cancelled,TRK33207064,6,FREESHIP,Instagram,351
ORD200658,4/18/2025,C24301,Printer,2,46,670 Main St,Gift Card,Returned,TRK15323191,4,SAVE10,Google,93
ORD200659,10/26/2024,C43842,Phone,2,642,964 Main St,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,1284
ORD200660,10/19/2024,C63657,Chair,2,652,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303
ORD200661,2/28/2025,C98332,Tablet,3,425,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1275
ORD200662,1/28/2023,C59774,Laptop,3,439,985 Main St,Cash,Returned,TRK85744797,3,N/A,Facebook,1317
ORD200663,4/15/2024,C83653,Monitor,1,73,941 Main St,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,73
ORD200664,12/19/2024,C35711,Laptop,4,195,188 Main St,Cash,Shipped,TRK46492755,5,N/A,Facebook,779
ORD200665,5/2/2023,C10477,Tablet,4,231,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,925
ORD200666,8/31/2024,C61257,Monitor,4,327,788 Main St,Credit Card,Cancelled,TRK45281495,4,N/A,Email,1308
